filename,timestamp,epoch_ms,mode,region
fn_1771330182010.jpg,2026-02-17T12:09:42.298849Z,1771330182010,interval,"7,12,1896,994"
fn_1771330182586.jpg,2026-02-17T12:09:42.847105Z,1771330182586,interval,"7,12,1896,994"
fn_1771330183086.jpg,2026-02-17T12:09:43.331939Z,1771330183086,interval,"7,12,1896,994"
fn_1771330183499.jpg,2026-02-17T12:09:43.684462Z,1771330183499,interval,"7,12,1896,994"
fn_1771330183855.jpg,2026-02-17T12:09:44.017288Z,1771330183855,interval,"7,12,1896,994"
fn_1771330184197.jpg,2026-02-17T12:09:44.339743Z,1771330184197,interval,"7,12,1896,994"
fn_1771330184501.jpg,2026-02-17T12:09:44.611808Z,1771330184501,interval,"7,12,1896,994"
fn_1771330184759.jpg,2026-02-17T12:09:44.891960Z,1771330184759,interval,"7,12,1896,994"
fn_1771330185037.jpg,2026-02-17T12:09:45.138522Z,1771330185037,interval,"7,12,1896,994"
fn_1771330185454.jpg,2026-02-17T12:09:45.580811Z,1771330185454,interval,"7,12,1896,994"
fn_1771330185734.jpg,2026-02-17T12:09:45.807977Z,1771330185734,interval,"7,12,1896,994"
fn_1771330185923.jpg,2026-02-17T12:09:46.054144Z,1771330185923,interval,"7,12,1896,994"
fn_1771330186177.jpg,2026-02-17T12:09:46.243671Z,1771330186177,interval,"7,12,1896,994"
fn_1771330186378.jpg,2026-02-17T12:09:46.437428Z,1771330186378,interval,"7,12,1896,994"
fn_1771330186619.jpg,2026-02-17T12:09:46.682338Z,1771330186619,interval,"7,12,1896,994"
fn_1771330186803.jpg,2026-02-17T12:09:46.877132Z,1771330186803,interval,"7,12,1896,994"
fn_1771330187050.jpg,2026-02-17T12:09:47.139088Z,1771330187050,interval,"7,12,1896,994"
fn_1771330187327.jpg,2026-02-17T12:09:47.444420Z,1771330187327,interval,"7,12,1896,994"
fn_1771330187596.jpg,2026-02-17T12:09:47.874333Z,1771330187596,interval,"7,12,1896,994"
fn_1771330188052.jpg,2026-02-17T12:09:48.133272Z,1771330188052,interval,"7,12,1896,994"
fn_1771330188274.jpg,2026-02-17T12:09:48.446591Z,1771330188274,interval,"7,12,1896,994"
fn_1771330188605.jpg,2026-02-17T12:09:48.744391Z,1771330188605,interval,"7,12,1896,994"
fn_1771330188842.jpg,2026-02-17T12:09:48.871654Z,1771330188842,interval,"7,12,1896,994"
fn_1771330189050.jpg,2026-02-17T12:09:49.093440Z,1771330189050,interval,"7,12,1896,994"
fn_1771330189240.jpg,2026-02-17T12:09:49.273059Z,1771330189240,interval,"7,12,1896,994"
fn_1771330189424.jpg,2026-02-17T12:09:49.434098Z,1771330189424,interval,"7,12,1896,994"
fn_1771330189613.jpg,2026-02-17T12:09:49.623003Z,1771330189613,interval,"7,12,1896,994"
fn_1771330189847.jpg,2026-02-17T12:09:49.902628Z,1771330189847,interval,"7,12,1896,994"
fn_1771330190063.jpg,2026-02-17T12:09:50.085664Z,1771330190063,interval,"7,12,1896,994"
fn_1771330190256.jpg,2026-02-17T12:09:50.279805Z,1771330190256,interval,"7,12,1896,994"
fn_1771330190451.jpg,2026-02-17T12:09:50.505986Z,1771330190451,interval,"7,12,1896,994"
fn_1771330208997.jpg,2026-02-17T12:10:09.019442Z,1771330208997,interval,"7,12,1896,994"
fn_1771330209189.jpg,2026-02-17T12:10:09.219060Z,1771330209189,interval,"7,12,1896,994"
fn_1771330209406.jpg,2026-02-17T12:10:09.441185Z,1771330209406,interval,"7,12,1896,994"
fn_1771330209625.jpg,2026-02-17T12:10:09.651410Z,1771330209625,interval,"7,12,1896,994"
fn_1771330209816.jpg,2026-02-17T12:10:09.841573Z,1771330209816,interval,"7,12,1896,994"
fn_1771330210027.jpg,2026-02-17T12:10:10.046845Z,1771330210027,interval,"7,12,1896,994"
fn_1771330210241.jpg,2026-02-17T12:10:10.269836Z,1771330210241,interval,"7,12,1896,994"
fn_1771330210610.jpg,2026-02-17T12:10:10.909845Z,1771330210610,interval,"7,12,1896,994"
fn_1771330211173.jpg,2026-02-17T12:10:11.491628Z,1771330211173,interval,"7,12,1896,994"
fn_1771330211751.jpg,2026-02-17T12:10:12.077475Z,1771330211751,interval,"7,12,1896,994"
fn_1771330212377.jpg,2026-02-17T12:10:12.562602Z,1771330212377,interval,"7,12,1896,994"
fn_1771330213105.jpg,2026-02-17T12:10:13.685958Z,1771330213105,interval,"7,12,1896,994"
fn_1771330213985.jpg,2026-02-17T12:10:14.209224Z,1771330213985,interval,"7,12,1896,994"
fn_1771330214428.jpg,2026-02-17T12:10:14.810671Z,1771330214428,interval,"7,12,1896,994"
fn_1771330215169.jpg,2026-02-17T12:10:15.415202Z,1771330215169,interval,"7,12,1896,994"
fn_1771330215775.jpg,2026-02-17T12:10:16.083171Z,1771330215775,interval,"7,12,1896,994"
fn_1771330216412.jpg,2026-02-17T12:10:16.661029Z,1771330216412,interval,"7,12,1896,994"
fn_1771330216986.jpg,2026-02-17T12:10:17.220828Z,1771330216986,interval,"7,12,1896,994"
fn_1771330217519.jpg,2026-02-17T12:10:17.774738Z,1771330217519,interval,"7,12,1896,994"
fn_1771330218066.jpg,2026-02-17T12:10:18.262966Z,1771330218066,interval,"7,12,1896,994"
fn_1771330218455.jpg,2026-02-17T12:10:18.618242Z,1771330218455,interval,"7,12,1896,994"
fn_1771330218826.jpg,2026-02-17T12:10:18.920187Z,1771330218826,interval,"7,12,1896,994"
fn_1771330219077.jpg,2026-02-17T12:10:19.306745Z,1771330219077,interval,"7,12,1896,994"
fn_1771330219488.jpg,2026-02-17T12:10:19.626190Z,1771330219488,interval,"7,12,1896,994"
fn_1771330219773.jpg,2026-02-17T12:10:19.874319Z,1771330219773,interval,"7,12,1896,994"
fn_1771330219994.jpg,2026-02-17T12:10:20.093119Z,1771330219994,interval,"7,12,1896,994"
fn_1771330220210.jpg,2026-02-17T12:10:20.326113Z,1771330220210,interval,"7,12,1896,994"
fn_1771330220469.jpg,2026-02-17T12:10:20.551890Z,1771330220469,interval,"7,12,1896,994"
fn_1771330220652.jpg,2026-02-17T12:10:20.711847Z,1771330220652,interval,"7,12,1896,994"
fn_1771330220922.jpg,2026-02-17T12:10:21.018269Z,1771330220922,interval,"7,12,1896,994"
fn_1771330221162.jpg,2026-02-17T12:10:21.251295Z,1771330221162,interval,"7,12,1896,994"
fn_1771330221383.jpg,2026-02-17T12:10:21.503085Z,1771330221383,interval,"7,12,1896,994"
fn_1771330221618.jpg,2026-02-17T12:10:21.663238Z,1771330221618,interval,"7,12,1896,994"
fn_1771330221843.jpg,2026-02-17T12:10:21.951876Z,1771330221843,interval,"7,12,1896,994"
fn_1771330222146.jpg,2026-02-17T12:10:22.243426Z,1771330222146,interval,"7,12,1896,994"
fn_1771330222469.jpg,2026-02-17T12:10:22.655120Z,1771330222469,interval,"7,12,1896,994"
fn_1771330222920.jpg,2026-02-17T12:10:23.101729Z,1771330222920,interval,"7,12,1896,994"
fn_1771330223351.jpg,2026-02-17T12:10:23.490994Z,1771330223351,interval,"7,12,1896,994"
fn_1771330223660.jpg,2026-02-17T12:10:23.739720Z,1771330223660,interval,"7,12,1896,994"
fn_1771330223900.jpg,2026-02-17T12:10:24.027314Z,1771330223900,interval,"7,12,1896,994"
fn_1771330224160.jpg,2026-02-17T12:10:24.218777Z,1771330224160,interval,"7,12,1896,994"
fn_1771330224433.jpg,2026-02-17T12:10:24.543413Z,1771330224433,interval,"7,12,1896,994"
fn_1771330224709.jpg,2026-02-17T12:10:24.804247Z,1771330224709,interval,"7,12,1896,994"
fn_1771330224939.jpg,2026-02-17T12:10:25.033882Z,1771330224939,interval,"7,12,1896,994"
fn_1771330225145.jpg,2026-02-17T12:10:25.215104Z,1771330225145,interval,"7,12,1896,994"
fn_1771330225371.jpg,2026-02-17T12:10:25.464033Z,1771330225371,interval,"7,12,1896,994"
